RSSI LEFT_ORIGIN,RSSI MIDDLE_ORIGIN,RSSI RIGHT_ORIGIN,RSSI TRUNK_ORIGIN,RSSI FRONTLEFT_ORIGIN,RSSI FRONTRIGHT_ORIGIN,RSSI REARLEFT_ORIGIN,RSSI REARRIGHT_ORIGIN,class
-84,-74,-68,-73,-90,-72,-90,-74,right
-65,-80,-75,-71,-79,-94,-72,-81,left
-73,-79,-92,-74,-67,-84,-78,-90,lock
-70,-60,-66,-71,-80,-85,-75,-76,start
-73,-60,-67,-66,-86,-82,-78,-83,start
-68,-67,-69,-47,-87,-93,-69,-72,trunk
-69,-77,-87,-80,-69,-86,-79,-89,left
-77,-70,-63,-78,-85,-67,-93,-84,right
-85,-84,-77,-79,-90,-71,-94,-79,lock
-79,-86,-86,-78,-82,-95,-73,-85,lock
-62,-72,-81,-67,-85,-90,-67,-80,left
-64,-83,-80,-74,-75,-96,-73,-86,left
-70,-84,-89,-84,-75,-89,-76,-81,lock
-87,-89,-80,-79,-93,-83,-72,-83,lock
-76,-60,-71,-50,-89,-87,-73,-69,trunk
-77,-81,-72,-75,-83,-88,-72,-64,back
-59,-61,-73,-75,-82,-94,-85,-84,left
-77,-81,-84,-85,-67,-83,-87,-90,front
-66,-66,-71,-38,-81,-92,-70,-72,trunk
-76,-67,-58,-80,-81,-76,-85,-85,right
-71,-72,-75,-63,-88,-90,-71,-71,back
-68,-59,-59,-57,-75,-84,-84,-80,start
-86,-87,-85,-86,-76,-69,-92,-91,front
-71,-80,-85,-68,-82,-93,-61,-73,back
-62,-71,-76,-40,-82,-90,-65,-61,trunk
-70,-65,-68,-44,-85,-93,-71,-72,trunk
-72,-67,-69,-47,-82,-91,-68,-67,trunk
-73,-81,-88,-75,-69,-94,-77,-87,left
-69,-68,-73,-46,-82,-88,-70,-69,trunk
-58,-60,-71,-59,-77,-90,-77,-76,start
-87,-86,-89,-78,-71,-63,-91,-87,front
-76,-83,-87,-84,-71,-83,-81,-81,lock
-78,-86,-86,-84,-85,-88,-73,-68,back
-75,-63,-68,-68,-84,-93,-77,-85,start
-70,-82,-81,-70,-81,-94,-70,-90,left
-72,-81,-90,-64,-84,-92,-58,-73,back
-73,-64,-70,-46,-88,-93,-72,-62,trunk
-71,-65,-75,-49,-91,-89,-71,-66,trunk
-78,-85,-83,-80,-64,-78,-83,-89,front
-69,-72,-75,-37,-87,-92,-68,-66,trunk
-64,-68,-71,-66,-81,-88,-84,-89,start
-68,-68,-68,-38,-83,-89,-70,-63,trunk
-70,-63,-76,-38,-87,-94,-69,-70,trunk
-73,-96,-88,-74,-86,-95,-72,-73,back
-86,-72,-75,-74,-91,-76,-84,-75,right
-93,-84,-87,-95,-83,-72,-87,-89,lock
-78,-69,-68,-73,-81,-75,-88,-74,right
-71,-65,-75,-46,-85,-84,-64,-69,trunk
-79,-78,-83,-85,-66,-85,-80,-90,front
-81,-80,-72,-71,-90,-86,-72,-70,back
-67,-68,-72,-38,-86,-91,-70,-64,trunk
-73,-76,-63,-72,-86,-73,-88,-83,right
-84,-72,-83,-59,-87,-90,-69,-79,back
-78,-78,-79,-76,-83,-87,-66,-59,back
-74,-70,-66,-56,-83,-91,-73,-70,trunk
-68,-71,-75,-43,-88,-90,-64,-63,trunk
-74,-68,-54,-71,-85,-78,-80,-87,right
-87,-92,-92,-88,-71,-81,-88,-97,lock
-62,-82,-84,-78,-79,-90,-72,-87,left
-76,-70,-66,-75,-86,-74,-92,-75,right
-79,-76,-83,-83,-62,-85,-82,-89,front
-83,-89,-95,-80,-69,-76,-78,-90,front
-69,-58,-66,-62,-82,-90,-82,-84,start
-88,-74,-71,-78,-88,-75,-93,-80,right
-62,-55,-76,-70,-77,-87,-79,-76,start
-71,-70,-72,-53,-86,-88,-70,-66,trunk
-88,-84,-91,-69,-93,-91,-77,-63,back
-72,-78,-61,-67,-91,-80,-87,-78,right
-70,-64,-72,-61,-81,-92,-84,-87,start
-84,-81,-64,-72,-87,-78,-86,-79,right
-69,-59,-64,-60,-82,-84,-82,-81,start
-66,-80,-88,-80,-75,-94,-72,-94,left
-68,-66,-70,-38,-90,-88,-68,-63,trunk
-71,-70,-72,-64,-76,-81,-86,-79,start
-76,-79,-68,-76,-89,-78,-87,-78,right
-70,-71,-71,-38,-89,-84,-71,-73,trunk
-70,-79,-90,-75,-82,-91,-69,-84,left
-69,-54,-72,-59,-78,-95,-74,-83,start
-56,-71,-70,-67,-76,-91,-81,-88,left
-70,-80,-81,-72,-73,-96,-82,-84,left
-86,-77,-79,-77,-87,-60,-91,-81,right
-71,-62,-69,-34,-94,-90,-67,-71,trunk
-72,-80,-81,-66,-77,-92,-67,-85,left
-74,-61,-72,-63,-79,-86,-78,-81,start
-75,-75,-76,-75,-92,-83,-92,-84,right
-66,-62,-65,-42,-86,-98,-67,-72,trunk
-57,-58,-69,-60,-77,-87,-78,-75,start
-68,-60,-75,-72,-79,-84,-75,-75,start
-76,-73,-79,-77,-93,-73,-84,-74,right
-74,-62,-69,-46,-87,-85,-66,-70,trunk
-74,-60,-71,-65,-87,-84,-80,-77,start
-86,-81,-91,-83,-70,-74,-92,-93,front
-74,-76,-79,-58,-85,-93,-71,-67,back
-72,-66,-70,-46,-86,-90,-69,-69,trunk
-91,-82,-74,-72,-93,-84,-70,-61,back
-79,-86,-71,-88,-85,-80,-74,-76,lock
-77,-74,-61,-74,-87,-82,-83,-78,right
-80,-84,-88,-71,-88,-96,-66,-71,back
-82,-89,-79,-79,-85,-82,-73,-74,lock
-70,-37,-67,-65,-87,-88,-82,-87,start
-86,-93,-78,-78,-74,-73,-92,-90,lock
-72,-53,-80,-60,-94,-85,-90,-82,start
-79,-83,-73,-64,-87,-84,-76,-69,back
-69,-62,-72,-66,-78,-91,-84,-85,start
-76,-59,-71,-70,-82,-85,-78,-89,start
-75,-74,-80,-63,-89,-90,-72,-65,back
-79,-83,-79,-73,-80,-85,-69,-75,back
-60,-78,-78,-71,-84,-96,-70,-90,left
-68,-72,-71,-39,-82,-91,-64,-61,trunk
-73,-76,-81,-74,-89,-93,-62,-75,back
-80,-73,-75,-70,-85,-95,-62,-67,back
-78,-83,-76,-78,-84,-85,-70,-65,back
-79,-87,-92,-77,-73,-73,-93,-92,front
-63,-81,-88,-72,-79,-96,-68,-84,left
-57,-73,-83,-73,-82,-94,-72,-85,left
-66,-56,-69,-66,-85,-86,-79,-79,start
-80,-87,-89,-78,-60,-73,-91,-97,front
-81,-80,-70,-78,-88,-71,-87,-77,right
-64,-65,-67,-33,-86,-88,-66,-66,trunk
-65,-73,-86,-76,-74,-92,-74,-86,left
-81,-85,-89,-79,-83,-91,-72,-69,back
-74,-60,-76,-66,-83,-93,-80,-84,start
-84,-77,-70,-77,-88,-73,-87,-77,right
-72,-86,-83,-76,-76,-93,-74,-84,left
-83,-82,-86,-81,-66,-67,-89,-86,front
-80,-84,-86,-81,-75,-65,-89,-83,front
-80,-79,-87,-86,-67,-86,-85,-92,front
-73,-87,-87,-81,-74,-90,-67,-85,left
-72,-66,-72,-34,-92,-85,-70,-64,trunk
-66,-70,-76,-38,-82,-90,-67,-64,trunk
-68,-62,-70,-69,-80,-94,-87,-84,start
-81,-78,-91,-82,-70,-90,-85,-96,front
-58,-80,-83,-75,-79,-95,-74,-87,left
-84,-75,-73,-82,-85,-70,-90,-82,right
-70,-76,-85,-69,-80,-94,-70,-88,left
-67,-82,-89,-74,-76,-91,-70,-84,left
-71,-79,-88,-68,-84,-93,-65,-72,back
-76,-60,-65,-60,-79,-85,-90,-82,start
-79,-86,-84,-86,-87,-93,-69,-70,back
-77,-68,-79,-67,-90,-87,-85,-89,start
-69,-63,-73,-64,-77,-90,-85,-86,start
-85,-79,-74,-84,-82,-66,-92,-87,right
-74,-77,-62,-70,-81,-79,-82,-84,right
-75,-78,-65,-72,-88,-73,-86,-83,right
-69,-87,-90,-72,-82,-93,-73,-87,left
-82,-92,-91,-89,-73,-74,-92,-96,lock
-65,-56,-68,-59,-82,-86,-78,-73,start
-63,-86,-89,-76,-72,-96,-71,-86,left
-74,-60,-68,-74,-81,-75,-77,-75,start
-70,-78,-87,-70,-79,-94,-69,-87,left
-76,-85,-88,-79,-71,-83,-79,-95,front
-89,-78,-76,-79,-84,-72,-77,-72,lock
-80,-76,-85,-78,-73,-71,-91,-89,front
-79,-82,-88,-72,-86,-95,-71,-70,back
-71,-63,-74,-70,-90,-85,-82,-88,start
-72,-66,-56,-58,-74,-82,-73,-91,start
-67,-63,-68,-41,-79,-90,-72,-63,trunk
-86,-93,-78,-78,-74,-73,-92,-90,lock
-70,-55,-74,-62,-87,-93,-84,-81,start
-85,-82,-83,-70,-88,-91,-70,-66,back
-66,-71,-71,-37,-85,-90,-62,-61,trunk
-73,-57,-75,-60,-79,-81,-78,-77,start
-87,-81,-71,-78,-90,-82,-81,-72,lock
-82,-82,-75,-77,-78,-81,-71,-75,back
-77,-83,-67,-76,-82,-71,-87,-74,right
-80,-76,-66,-72,-89,-77,-79,-73,right
-78,-80,-88,-75,-66,-80,-86,-87,front
-67,-79,-81,-63,-88,-92,-69,-84,left
-79,-83,-71,-75,-85,-86,-74,-67,back
-86,-81,-72,-72,-86,-74,-83,-71,right
-69,-61,-62,-60,-85,-83,-73,-79,start
-79,-87,-93,-84,-62,-82,-80,-96,front
-72,-60,-67,-59,-84,-91,-76,-89,start
-88,-76,-85,-79,-73,-63,-87,-84,front
-85,-90,-87,-79,-81,-95,-68,-72,lock
-60,-59,-74,-57,-77,-84,-81,-83,start
-77,-53,-75,-65,-81,-78,-85,-93,start
-77,-57,-73,-64,-80,-84,-88,-92,start
-73,-61,-66,-61,-79,-92,-86,-80,start
-79,-72,-76,-76,-88,-73,-89,-85,right
-70,-61,-66,-67,-80,-84,-81,-88,start
-63,-62,-72,-62,-81,-92,-83,-76,start
-58,-80,-81,-71,-78,-94,-76,-83,left
-64,-57,-73,-60,-84,-94,-79,-79,start
-82,-71,-69,-80,-82,-72,-84,-72,right
-85,-74,-84,-64,-88,-93,-65,-69,back
-63,-60,-69,-59,-81,-79,-79,-73,start
-73,-60,-74,-68,-87,-88,-89,-88,start
-84,-84,-85,-80,-72,-70,-93,-93,front
-52,-63,-75,-58,-83,-84,-76,-83,start
-86,-74,-87,-82,-96,-75,-92,-86,right
-66,-64,-70,-57,-81,-94,-80,-83,start
-90,-81,-72,-78,-89,-78,-78,-71,lock
-71,-85,-87,-71,-79,-96,-75,-95,left
-67,-64,-73,-39,-81,-93,-63,-64,trunk
-71,-69,-67,-66,-84,-84,-85,-80,start
-79,-83,-83,-83,-62,-79,-88,-88,front
-70,-72,-74,-53,-84,-90,-73,-64,trunk
-73,-80,-88,-79,-80,-96,-74,-75,lock
-69,-67,-66,-42,-83,-89,-68,-63,trunk
-88,-79,-72,-79,-85,-82,-73,-76,lock
-84,-89,-85,-80,-82,-70,-87,-88,front
-72,-58,-70,-65,-93,-79,-82,-79,start
-74,-82,-85,-79,-78,-97,-73,-82,lock
-70,-64,-72,-40,-86,-94,-68,-73,trunk
-70,-65,-58,-64,-85,-87,-77,-73,start
-81,-76,-71,-75,-85,-73,-97,-77,right
-81,-69,-61,-72,-87,-74,-84,-77,right
-63,-67,-71,-66,-81,-89,-83,-87,start
-68,-58,-70,-64,-78,-87,-79,-85,start
-72,-83,-88,-71,-86,-92,-64,-61,back
-82,-83,-91,-80,-69,-74,-81,-90,front
-85,-81,-84,-70,-92,-92,-64,-62,back
-84,-74,-69,-73,-91,-72,-90,-74,right
-74,-73,-76,-60,-90,-93,-71,-67,back
-75,-74,-86,-62,-84,-95,-75,-69,back
-87,-82,-83,-69,-87,-91,-67,-66,back
-70,-48,-72,-69,-92,-86,-83,-87,start
-76,-71,-51,-78,-84,-75,-87,-82,right
-71,-77,-88,-72,-81,-93,-72,-87,left
-84,-82,-72,-76,-86,-81,-74,-61,back
-53,-72,-76,-67,-82,-95,-78,-75,left
-70,-71,-74,-48,-88,-86,-72,-67,trunk
-93,-94,-88,-79,-72,-62,-87,-89,front
-85,-81,-80,-72,-83,-92,-66,-67,back
-72,-54,-73,-67,-87,-86,-83,-84,start
-63,-83,-89,-75,-80,-96,-70,-87,left
-71,-57,-60,-64,-81,-86,-80,-77,start
-60,-80,-79,-78,-80,-94,-70,-90,left
-80,-79,-75,-67,-86,-87,-71,-67,back
-73,-60,-67,-66,-82,-92,-79,-81,start
-71,-69,-85,-42,-86,-90,-65,-64,trunk
-87,-84,-79,-87,-71,-65,-85,-88,front
-87,-76,-79,-81,-78,-62,-90,-89,right
-73,-84,-92,-72,-81,-93,-75,-75,back
-71,-88,-86,-80,-74,-97,-78,-85,lock
-68,-55,-80,-65,-91,-87,-82,-88,start
-70,-86,-86,-75,-82,-95,-66,-81,left
-84,-68,-75,-75,-90,-69,-90,-82,right
-81,-83,-89,-68,-87,-90,-60,-64,back
-72,-64,-70,-39,-83,-89,-66,-73,trunk
-78,-52,-72,-64,-79,-88,-75,-74,start
-78,-84,-91,-81,-71,-83,-78,-85,lock
-74,-66,-69,-44,-84,-92,-70,-70,trunk
-66,-54,-78,-67,-81,-85,-85,-90,start
-84,-80,-85,-85,-71,-75,-87,-92,front
-63,-75,-86,-70,-78,-97,-68,-89,left
-63,-76,-90,-74,-78,-94,-76,-83,left
-71,-73,-82,-77,-73,-92,-74,-83,left
-70,-65,-73,-38,-94,-89,-69,-68,trunk
-67,-58,-68,-38,-88,-90,-65,-70,trunk
-62,-56,-72,-62,-86,-89,-78,-82,start
-63,-62,-72,-62,-80,-87,-84,-75,start
-76,-60,-79,-67,-85,-91,-77,-88,start
-84,-82,-85,-86,-68,-65,-92,-87,front
-92,-82,-72,-78,-90,-68,-94,-84,right
-81,-90,-83,-91,-68,-77,-82,-90,lock
-74,-67,-63,-52,-83,-88,-73,-76,start
-83,-75,-67,-81,-87,-69,-93,-82,right
-88,-89,-76,-82,-84,-78,-76,-74,lock
-68,-64,-74,-36,-83,-84,-70,-66,trunk
-82,-86,-82,-74,-89,-91,-69,-62,back
-73,-75,-82,-73,-83,-89,-66,-81,back
-79,-84,-80,-76,-86,-90,-71,-61,back
-72,-53,-75,-70,-77,-83,-81,-92,start
-83,-84,-87,-81,-68,-77,-86,-95,front
-67,-75,-84,-72,-76,-93,-72,-81,left
-61,-58,-65,-58,-73,-84,-80,-77,start
-85,-91,-86,-79,-85,-84,-79,-77,lock
-73,-72,-84,-43,-88,-89,-65,-64,trunk
-78,-89,-89,-81,-73,-88,-77,-85,lock
-81,-89,-85,-93,-70,-77,-84,-92,lock
-83,-84,-84,-83,-80,-70,-93,-94,lock
-86,-80,-80,-71,-93,-90,-72,-61,back
-71,-70,-82,-72,-75,-95,-78,-85,left
-71,-54,-73,-71,-86,-89,-84,-85,start
-74,-62,-67,-61,-80,-91,-85,-80,start
-66,-73,-87,-70,-78,-97,-69,-87,left
-82,-85,-87,-82,-75,-65,-94,-95,front
-67,-61,-65,-63,-82,-91,-86,-78,start
-77,-80,-90,-86,-62,-78,-81,-87,front
-54,-71,-72,-63,-82,-90,-81,-88,left
-68,-64,-61,-63,-81,-86,-80,-84,start
-83,-85,-91,-77,-81,-72,-92,-89,front
-80,-73,-70,-73,-88,-74,-83,-77,right
-66,-87,-88,-74,-79,-96,-67,-86,left
-86,-97,-92,-89,-74,-77,-87,-90,lock
-86,-72,-74,-84,-88,-82,-87,-72,right
-75,-86,-88,-87,-58,-82,-80,-87,front
-66,-71,-71,-37,-85,-90,-62,-61,trunk
-77,-81,-86,-74,-85,-96,-63,-71,back
-79,-88,-87,-74,-90,-91,-68,-72,back
-72,-61,-65,-44,-90,-87,-67,-70,trunk
-82,-74,-69,-72,-91,-78,-82,-63,right
-75,-71,-65,-75,-87,-78,-94,-76,right
-93,-78,-76,-83,-90,-65,-88,-85,right
-82,-75,-87,-75,-66,-71,-95,-93,front
-81,-75,-71,-82,-85,-73,-88,-73,right
-81,-84,-89,-86,-70,-69,-89,-90,front
-76,-79,-78,-64,-88,-91,-64,-68,back
-85,-80,-90,-75,-71,-74,-87,-94,front
-85,-75,-72,-76,-86,-82,-83,-71,right
-72,-53,-78,-59,-94,-85,-88,-82,start
-61,-61,-66,-54,-83,-87,-72,-71,start
-76,-81,-91,-79,-72,-94,-80,-91,left
-83,-76,-70,-89,-89,-69,-87,-83,right
-81,-80,-86,-74,-86,-95,-67,-62,back
-83,-85,-95,-85,-72,-74,-90,-91,lock
-64,-71,-76,-44,-89,-85,-68,-67,trunk
-65,-84,-91,-77,-90,-100,-68,-84,left
-75,-88,-86,-80,-62,-75,-82,-88,front
-73,-88,-89,-87,-64,-80,-84,-91,lock
-64,-79,-84,-71,-77,-97,-80,-89,left
-80,-86,-76,-77,-87,-89,-70,-73,lock
-78,-76,-88,-79,-77,-68,-90,-87,front
-71,-81,-88,-72,-76,-93,-71,-85,lock
-70,-58,-70,-60,-77,-91,-78,-82,start
-62,-60,-73,-60,-79,-92,-79,-76,start
-73,-60,-68,-63,-82,-77,-82,-88,start
-86,-77,-74,-74,-82,-67,-93,-87,right
-75,-55,-70,-67,-82,-75,-74,-84,start
-78,-86,-82,-83,-62,-71,-86,-88,front
-67,-59,-71,-69,-83,-83,-78,-87,start
-64,-76,-75,-80,-80,-94,-80,-87,left
-62,-71,-77,-72,-75,-97,-78,-83,left
-79,-86,-87,-80,-73,-82,-85,-86,lock
-81,-87,-85,-81,-76,-68,-93,-93,front
-74,-58,-71,-66,-80,-82,-84,-88,start
-67,-77,-82,-71,-78,-94,-70,-89,left
-70,-60,-64,-65,-74,-78,-83,-75,start
-58,-62,-69,-58,-76,-87,-75,-76,start
-73,-64,-74,-42,-89,-91,-68,-70,trunk
-60,-73,-85,-77,-76,-94,-72,-88,left
-61,-73,-75,-62,-94,-92,-66,-88,left
-80,-76,-90,-74,-70,-87,-79,-92,front
-68,-61,-69,-54,-88,-90,-65,-64,trunk
-85,-85,-77,-74,-88,-87,-72,-63,back
-71,-58,-64,-65,-88,-93,-77,-82,start
-83,-80,-70,-86,-91,-74,-92,-79,right
-55,-73,-78,-75,-82,-94,-75,-81,left
-59,-61,-67,-47,-73,-87,-80,-81,start
-88,-84,-87,-76,-92,-92,-64,-67,back
-74,-81,-84,-76,-81,-93,-66,-68,back
-84,-80,-73,-82,-84,-66,-92,-82,right
-85,-83,-75,-72,-90,-85,-71,-67,back
-73,-83,-89,-84,-71,-88,-80,-80,lock
-42,-66,-84,-72,-86,-96,-86,-76,left
-63,-72,-79,-70,-76,-97,-78,-84,left
-64,-62,-70,-63,-82,-83,-83,-88,start
-85,-80,-83,-81,-90,-81,-91,-77,lock
-77,-87,-93,-81,-72,-71,-91,-93,front
-66,-71,-70,-51,-82,-92,-75,-61,trunk
-82,-79,-86,-76,-76,-81,-73,-88,lock
-89,-85,-72,-77,-85,-84,-84,-76,lock
-69,-59,-63,-62,-87,-84,-76,-77,start
-71,-59,-73,-67,-82,-79,-85,-80,start
-86,-91,-93,-88,-71,-72,-90,-92,front
-68,-63,-64,-42,-86,-89,-69,-68,trunk
-83,-71,-82,-78,-85,-68,-93,-91,right
-78,-69,-68,-73,-81,-75,-88,-74,right
-76,-59,-76,-67,-83,-96,-85,-92,start
-73,-79,-87,-77,-76,-92,-70,-74,lock
-62,-75,-83,-75,-86,-94,-64,-82,left
-81,-79,-85,-75,-86,-92,-71,-59,back
-84,-79,-70,-84,-87,-83,-73,-70,right
-71,-69,-71,-43,-87,-86,-72,-65,trunk
-70,-57,-62,-52,-83,-83,-71,-70,start
-69,-71,-70,-50,-90,-88,-69,-65,trunk
-62,-74,-79,-77,-78,-92,-73,-87,left
-67,-74,-67,-66,-88,-95,-87,-80,start
-64,-69,-74,-63,-82,-88,-83,-87,start
-83,-80,-90,-76,-65,-70,-89,-91,front
-60,-59,-71,-61,-85,-84,-80,-79,start
-71,-69,-75,-72,-81,-89,-79,-74,start
-76,-72,-78,-64,-83,-89,-67,-66,back
-71,-59,-58,-62,-84,-84,-73,-78,start
-68,-66,-71,-57,-80,-93,-81,-82,start
-59,-64,-74,-72,-79,-90,-85,-83,start
-63,-73,-65,-71,-89,-95,-81,-83,start
-81,-78,-91,-78,-68,-71,-91,-91,front
-74,-58,-74,-70,-84,-86,-81,-83,start
-77,-78,-90,-84,-71,-77,-86,-88,front
-70,-61,-70,-57,-83,-86,-73,-78,start
-63,-65,-64,-64,-88,-82,-87,-81,start
-81,-79,-79,-65,-88,-88,-65,-68,back
-65,-49,-72,-62,-84,-80,-88,-81,start
-89,-86,-88,-82,-73,-72,-85,-92,front
-83,-82,-87,-73,-74,-70,-88,-92,front
-54,-70,-75,-77,-80,-94,-78,-78,left
-70,-86,-87,-78,-73,-89,-80,-89,lock
-83,-77,-72,-84,-86,-71,-93,-89,right
-81,-84,-85,-76,-68,-69,-87,-90,front
-82,-86,-85,-75,-90,-88,-73,-69,lock
-58,-60,-71,-54,-76,-84,-87,-83,start
-77,-86,-91,-84,-65,-76,-83,-95,front
-62,-80,-83,-72,-82,-95,-69,-89,left
-82,-80,-86,-70,-89,-92,-67,-66,back
-68,-66,-67,-45,-89,-89,-72,-64,trunk
-72,-86,-83,-75,-78,-90,-74,-94,lock
-73,-84,-85,-86,-62,-74,-89,-87,front
-72,-63,-66,-69,-77,-88,-77,-76,start
-69,-60,-65,-66,-81,-87,-80,-80,start
-83,-90,-87,-74,-89,-76,-94,-79,lock
-66,-59,-67,-53,-82,-85,-79,-77,start
-85,-73,-75,-71,-96,-76,-89,-68,right
-87,-85,-88,-77,-71,-70,-93,-89,front
-71,-62,-72,-48,-89,-88,-70,-71,trunk
-81,-83,-87,-77,-73,-72,-91,-88,lock
-79,-94,-91,-84,-70,-72,-96,-93,front
-80,-71,-65,-71,-87,-79,-93,-79,right
-73,-69,-65,-55,-83,-90,-73,-69,trunk
-76,-86,-89,-86,-84,-92,-79,-77,lock
-86,-91,-81,-88,-78,-72,-94,-85,lock
-67,-58,-51,-67,-78,-80,-75,-81,start
-67,-75,-80,-72,-71,-95,-74,-80,left
-91,-78,-74,-86,-86,-64,-93,-85,right
-73,-61,-66,-36,-88,-94,-67,-67,trunk
-85,-84,-82,-74,-90,-84,-74,-72,lock
-68,-57,-60,-61,-77,-88,-82,-81,start
-88,-81,-71,-76,-84,-73,-81,-71,right
-73,-63,-70,-46,-88,-93,-74,-62,trunk
-74,-61,-66,-61,-82,-89,-87,-78,start
-84,-85,-81,-79,-82,-87,-71,-66,back
-70,-84,-93,-73,-77,-92,-76,-87,left
-74,-70,-69,-44,-89,-93,-78,-71,trunk
-75,-82,-71,-73,-87,-71,-91,-73,right
-71,-63,-76,-73,-82,-78,-81,-89,start
-66,-67,-71,-44,-84,-88,-65,-66,trunk
-77,-76,-82,-58,-82,-91,-71,-65,back
-69,-64,-75,-66,-75,-83,-82,-85,start
-87,-92,-97,-89,-73,-87,-92,-96,lock
-69,-71,-69,-47,-90,-88,-67,-67,trunk
-81,-77,-86,-79,-74,-72,-92,-89,front
-71,-58,-73,-70,-85,-79,-77,-84,start
-86,-76,-73,-72,-84,-71,-91,-79,right
-67,-61,-70,-37,-88,-85,-68,-66,trunk
-75,-61,-67,-61,-80,-86,-85,-87,start
-69,-65,-74,-50,-78,-88,-67,-70,trunk
-91,-73,-74,-84,-86,-74,-84,-75,right
-84,-80,-75,-79,-84,-78,-89,-79,lock
-70,-61,-80,-71,-81,-90,-81,-84,left
-71,-58,-64,-69,-82,-81,-80,-87,start
-70,-66,-70,-64,-76,-86,-86,-80,start
-71,-95,-94,-82,-84,-92,-71,-75,lock
-87,-78,-72,-77,-89,-73,-77,-77,right
-83,-81,-83,-84,-66,-80,-85,-89,front
-72,-69,-77,-38,-87,-84,-70,-72,trunk
-81,-87,-93,-91,-70,-76,-86,-93,front
-85,-84,-87,-83,-68,-71,-88,-97,front
-72,-91,-95,-80,-84,-89,-69,-77,lock
-73,-66,-65,-44,-90,-95,-71,-69,trunk
-73,-51,-66,-69,-79,-80,-79,-75,start
-68,-52,-74,-68,-89,-80,-79,-89,start
-71,-63,-74,-51,-83,-94,-69,-67,trunk
-80,-72,-71,-81,-85,-74,-85,-82,right
-82,-83,-86,-84,-63,-82,-83,-94,front
-65,-83,-80,-77,-74,-95,-74,-87,left
-65,-74,-84,-72,-75,-93,-76,-82,left
-86,-86,-94,-85,-71,-72,-89,-92,front
-62,-77,-86,-71,-75,-97,-69,-89,left
-78,-75,-89,-85,-75,-73,-92,-91,front
-82,-82,-82,-61,-86,-90,-63,-72,back
-84,-75,-72,-80,-93,-68,-88,-82,right
-87,-69,-71,-77,-95,-76,-85,-74,right
-78,-62,-67,-62,-81,-81,-84,-80,start
-73,-67,-59,-54,-79,-89,-75,-87,start
-55,-65,-72,-72,-82,-90,-83,-84,left
-74,-58,-73,-73,-84,-80,-77,-84,start
-70,-55,-73,-61,-86,-92,-84,-84,start
-77,-83,-87,-84,-75,-75,-76,-92,front
-73,-88,-88,-72,-87,-94,-71,-75,back
-72,-83,-90,-75,-84,-93,-76,-80,lock
-63,-73,-76,-74,-86,-95,-72,-82,left
-84,-94,-96,-90,-72,-87,-89,-93,lock
-82,-86,-87,-72,-82,-89,-73,-61,back
-71,-67,-61,-63,-87,-89,-83,-83,start
-87,-84,-78,-74,-77,-70,-94,-84,lock
-73,-59,-70,-68,-80,-89,-89,-83,start
-66,-62,-63,-72,-84,-91,-83,-84,start
-76,-89,-88,-88,-70,-78,-86,-95,lock
-76,-86,-86,-72,-82,-94,-69,-79,back
-66,-41,-78,-69,-84,-81,-80,-79,start
-75,-46,-68,-59,-87,-90,-88,-88,start
-79,-81,-83,-72,-88,-91,-72,-63,back
-69,-87,-90,-72,-82,-93,-73,-87,left
-87,-93,-91,-88,-66,-73,-82,-93,front
-69,-85,-89,-78,-80,-92,-75,-89,lock
-73,-81,-86,-66,-83,-93,-59,-78,back
-64,-68,-73,-63,-82,-87,-82,-87,start
-68,-78,-80,-75,-71,-95,-82,-82,left
-67,-74,-66,-74,-83,-84,-80,-85,start
-88,-85,-73,-82,-86,-71,-90,-77,lock
-72,-74,-86,-79,-72,-73,-92,-91,front
-65,-61,-70,-59,-78,-84,-78,-80,start
-69,-61,-68,-44,-89,-86,-67,-67,trunk
-64,-63,-70,-49,-83,-91,-71,-71,trunk
-71,-46,-70,-66,-89,-90,-85,-82,start
-60,-72,-73,-65,-77,-87,-80,-80,start
-82,-85,-82,-74,-82,-92,-66,-61,back
-79,-76,-88,-86,-61,-86,-83,-89,front
-80,-75,-63,-73,-90,-79,-86,-73,right
-87,-76,-79,-81,-78,-62,-90,-89,right
-64,-57,-73,-60,-84,-94,-79,-79,start
-87,-83,-72,-84,-87,-82,-72,-69,lock
-74,-58,-71,-63,-89,-87,-83,-87,start
-78,-88,-92,-83,-62,-81,-81,-95,front
-76,-82,-90,-73,-82,-93,-74,-70,back
-70,-63,-72,-59,-82,-88,-74,-76,start
-79,-65,-67,-63,-83,-91,-81,-81,start
-71,-61,-73,-54,-90,-87,-66,-69,trunk
-71,-75,-80,-69,-80,-94,-67,-78,back
-69,-57,-67,-63,-82,-82,-83,-82,start
-81,-81,-85,-70,-81,-93,-68,-59,back
-86,-87,-87,-79,-71,-71,-90,-89,front
-72,-46,-70,-66,-89,-85,-85,-84,start
-61,-82,-81,-76,-76,-94,-72,-86,left
-65,-77,-85,-75,-73,-89,-78,-85,left
-67,-66,-79,-67,-81,-96,-86,-81,start
-73,-75,-77,-61,-88,-91,-71,-71,back
-89,-85,-80,-66,-88,-91,-61,-65,back
-72,-64,-65,-70,-75,-89,-78,-77,start
-81,-83,-86,-75,-69,-67,-89,-88,front
-87,-80,-75,-79,-85,-78,-89,-79,lock
-72,-74,-86,-79,-72,-73,-92,-91,front
-69,-70,-65,-33,-83,-94,-71,-68,trunk
