RSSI LEFT_ORIGIN;RSSI MIDDLE_ORIGIN;RSSI RIGHT_ORIGIN;RSSI TRUNK_ORIGIN;RSSI FRONTLEFT_ORIGIN;RSSI FRONTRIGHT_ORIGIN;RSSI REARLEFT_ORIGIN;RSSI REARRIGHT_ORIGIN;COUNTER FLAG
-91;-92;-78;-84;-70;-82;-74;-78;5
-91;-92;-78;-85;-70;-84;-74;-78;5
-91;-92;-77;-86;-71;-82;-66;-78;5
-93;-88;-76;-85;-71;-82;-66;-80;5
-92;-89;-74;-84;-71;-83;-70;-80;5
-92;-88;-76;-83;-71;-83;-70;-78;5
-93;-88;-76;-83;-73;-81;-70;-77;5
-93;-87;-76;-82;-70;-81;-75;-77;5
-91;-87;-77;-83;-72;-81;-70;-76;5
-89;-84;-77;-82;-72;-80;-69;-76;5
-89;-87;-77;-82;-72;-80;-69;-76;5
-89;-88;-76;-81;-72;-81;-69;-78;5
-89;-88;-76;-82;-71;-81;-70;-80;5
-89;-91;-77;-82;-71;-82;-70;-83;5
-90;-91;-77;-82;-72;-83;-81;-83;5
-90;-91;-76;-83;-71;-80;-81;-82;5
-91;-91;-76;-83;-71;-82;-76;-82;5
-95;-88;-75;-84;-71;-82;-71;-81;5
-95;-88;-77;-83;-71;-79;-71;-81;5
-91;-86;-77;-83;-71;-82;-71;-80;5
-91;-88;-76;-83;-71;-82;-73;-78;5
-91;-88;-76;-83;-71;-82;-73;-78;5
-91;-88;-76;-83;-71;-82;-73;-78;5
-91;-88;-76;-83;-71;-82;-73;-78;5
-91;-88;-76;-83;-71;-82;-73;-78;5
-91;-93;-75;-86;-70;-82;-73;-78;5
-91;-93;-75;-86;-70;-82;-73;-77;5
-91;-90;-76;-87;-70;-81;-66;-77;5
-92;-95;-75;-87;-71;-81;-69;-77;5
-91;-95;-75;-87;-71;-81;-72;-78;5
-93;-95;-75;-87;-72;-83;-71;-78;5
-93;-96;-75;-87;-72;-83;-71;-79;5
-93;-96;-75;-87;-72;-83;-72;-79;5
-93;-96;-75;-87;-72;-83;-72;-79;5
-93;-96;-75;-87;-72;-83;-72;-79;5
-93;-96;-75;-87;-72;-83;-72;-79;5
-94;-98;-75;-87;-72;-83;-72;-79;5
-96;-98;-74;-87;-72;-86;-72;-82;5
-96;-98;-74;-87;-71;-86;-72;-82;5
-96;-98;-74;-87;-72;-85;-72;-82;5
-96;-98;-74;-87;-70;-86;-74;-82;5
-95;-97;-74;-87;-72;-85;-77;-82;5
-95;-97;-74;-87;-71;-85;-78;-81;5
-95;-97;-75;-87;-71;-85;-76;-81;5
-93;-97;-76;-87;-71;-85;-76;-81;5
-93;-94;-75;-87;-71;-83;-76;-81;5
-93;-94;-76;-87;-70;-83;-76;-80;5
-95;-92;-76;-87;-70;-83;-73;-80;5
-95;-92;-76;-89;-71;-83;-74;-80;5
-95;-93;-76;-88;-71;-83;-74;-81;5
-91;-93;-75;-88;-71;-84;-74;-81;5
-91;-96;-76;-88;-71;-83;-70;-79;5
-91;-93;-75;-87;-71;-84;-70;-79;5
-90;-91;-76;-87;-70;-83;-71;-79;5
-90;-89;-75;-87;-71;-83;-69;-79;5
-88;-88;-76;-85;-71;-82;-68;-79;5
-88;-88;-75;-85;-71;-82;-68;-78;5
-88;-87;-76;-83;-71;-82;-68;-78;5
-88;-87;-76;-83;-71;-82;-68;-78;5
-88;-87;-76;-83;-71;-82;-68;-78;5
-88;-87;-76;-81;-71;-82;-68;-78;5
-88;-87;-75;-80;-72;-81;-68;-79;5
-88;-87;-76;-80;-73;-81;-67;-78;5
-88;-87;-76;-80;-73;-81;-67;-78;5
-88;-88;-77;-80;-74;-80;-68;-78;6
-88;-87;-75;-80;-74;-80;-67;-79;6
-87;-87;-76;-80;-74;-80;-67;-79;6
-87;-85;-75;-80;-74;-82;-73;-77;6
-87;-85;-77;-86;-74;-83;-73;-80;6
-87;-83;-79;-91;-79;-83;-67;-87;6
-87;-83;-80;-91;-79;-85;-67;-87;6
-87;-83;-80;-91;-79;-85;-67;-87;6
-87;-83;-80;-91;-79;-85;-67;-87;6
-87;-81;-72;-76;-79;-85;-67;-87;6
-87;-80;-73;-76;-69;-79;-65;-87;6
-87;-78;-75;-78;-69;-79;-65;-83;6
-87;-79;-75;-78;-69;-81;-62;-79;6
-87;-79;-74;-78;-72;-81;-62;-79;6
-87;-79;-75;-78;-72;-81;-59;-77;6
-87;-79;-75;-80;-72;-88;-59;-77;6
-87;-79;-76;-79;-75;-93;-59;-78;6
-87;-79;-75;-78;-75;-93;-60;-78;6
-87;-79;-75;-77;-75;-93;-59;-79;6
-87;-79;-75;-78;-72;-93;-60;-79;6
-87;-79;-75;-77;-72;-92;-60;-79;6
-87;-80;-75;-77;-72;-92;-62;-79;6
-87;-80;-76;-77;-71;-92;-62;-79;6
-87;-80;-75;-77;-71;-90;-62;-80;6
-87;-81;-76;-77;-72;-91;-62;-81;6
-87;-80;-75;-77;-72;-91;-63;-80;6
-87;-80;-75;-77;-72;-91;-63;-80;6
-87;-80;-76;-77;-74;-91;-63;-79;6
-87;-80;-76;-77;-74;-91;-63;-79;6
-87;-80;-75;-77;-74;-88;-63;-79;6
-87;-80;-75;-77;-73;-87;-63;-79;6
-87;-81;-75;-77;-74;-87;-63;-79;6
-87;-81;-75;-77;-74;-87;-63;-79;6
-87;-81;-75;-77;-74;-87;-63;-79;6
-87;-81;-75;-77;-73;-86;-63;-79;6
-87;-82;-75;-77;-73;-86;-64;-79;6
-87;-82;-74;-77;-72;-85;-64;-79;6
-87;-82;-74;-77;-72;-85;-64;-80;6
-87;-83;-74;-77;-72;-84;-65;-80;6
-87;-83;-75;-77;-72;-84;-65;-80;6
-87;-83;-75;-76;-71;-84;-65;-80;6
-87;-82;-75;-77;-71;-84;-65;-80;6
-87;-83;-74;-77;-71;-85;-65;-79;6
-83;-83;-75;-77;-71;-84;-67;-80;6
-83;-83;-75;-77;-71;-84;-67;-80;6
-83;-83;-75;-77;-71;-84;-67;-80;6
-83;-85;-75;-77;-71;-84;-67;-80;6
-83;-85;-75;-77;-71;-85;-67;-80;6
-83;-84;-75;-76;-71;-85;-68;-80;6
-83;-84;-75;-76;-71;-85;-67;-81;6
-83;-84;-75;-77;-70;-85;-67;-81;6
-83;-84;-75;-77;-70;-85;-66;-79;6
-83;-83;-75;-77;-70;-85;-65;-80;6
-83;-84;-75;-77;-72;-83;-65;-80;6
-83;-83;-75;-77;-70;-84;-66;-80;6
-83;-84;-75;-77;-72;-85;-66;-80;6
-83;-83;-74;-78;-69;-85;-66;-80;6
-83;-82;-74;-78;-70;-85;-66;-80;6
-83;-83;-74;-78;-70;-85;-67;-83;6
-83;-84;-74;-76;-71;-82;-67;-83;6
-83;-84;-75;-76;-71;-82;-67;-82;6
-83;-85;-75;-76;-71;-82;-65;-80;6
-83;-84;-74;-76;-71;-83;-67;-80;6
-83;-84;-75;-76;-72;-84;-67;-81;6
-83;-82;-75;-76;-73;-83;-66;-80;6
-83;-83;-75;-77;-73;-83;-66;-80;6
-83;-83;-76;-77;-73;-83;-66;-79;6
-83;-83;-75;-77;-73;-83;-66;-79;6
-83;-83;-74;-77;-71;-83;-66;-80;6
-83;-83;-74;-77;-71;-83;-66;-80;6
-83;-83;-74;-77;-71;-83;-66;-80;6
-83;-85;-73;-77;-71;-83;-62;-82;6
-83;-85;-74;-76;-71;-83;-59;-82;6
-83;-85;-74;-77;-72;-83;-61;-79;6
-83;-85;-74;-76;-72;-87;-61;-79;6
-83;-85;-75;-76;-71;-85;-61;-79;6
-83;-86;-75;-77;-70;-85;-61;-80;6
-83;-86;-74;-77;-69;-84;-60;-80;6
-83;-85;-74;-76;-70;-86;-60;-80;6
-83;-85;-74;-75;-70;-86;-58;-80;6
-83;-86;-74;-75;-70;-86;-58;-80;6
-83;-85;-74;-75;-69;-86;-58;-80;6
-83;-85;-74;-75;-69;-86;-58;-80;6
-83;-85;-74;-75;-69;-86;-58;-80;6
-83;-82;-73;-76;-69;-86;-61;-79;6
-83;-81;-74;-76;-73;-86;-61;-79;6
-83;-80;-75;-76;-73;-82;-60;-78;6
-83;-80;-75;-76;-73;-84;-60;-78;6
-83;-80;-75;-77;-73;-84;-61;-78;6
-83;-80;-75;-77;-73;-84;-61;-78;6
-83;-80;-75;-76;-73;-84;-61;-79;6
-83;-81;-75;-76;-72;-83;-61;-79;6
-83;-80;-74;-76;-73;-83;-61;-79;6
-83;-80;-74;-77;-73;-83;-61;-79;6
-83;-79;-75;-76;-73;-82;-62;-79;6
-83;-80;-75;-77;-71;-82;-61;-79;6
-83;-79;-75;-77;-71;-89;-62;-79;6
-83;-80;-76;-77;-71;-84;-62;-77;6
-83;-80;-76;-77;-72;-83;-59;-77;6
-83;-81;-75;-77;-72;-83;-60;-81;6
-83;-82;-75;-77;-72;-83;-61;-83;6
-83;-83;-75;-78;-72;-83;-61;-83;6
-83;-84;-75;-78;-72;-83;-61;-83;6
-83;-86;-75;-78;-69;-81;-59;-82;6
-83;-86;-75;-79;-71;-81;-59;-84;6
-83;-87;-75;-80;-71;-81;-59;-86;6
-83;-90;-75;-81;-70;-85;-59;-86;6
-83;-90;-75;-81;-70;-85;-59;-86;6
-83;-90;-75;-81;-70;-85;-59;-86;6
-83;-90;-76;-82;-69;-85;-58;-81;6
-83;-85;-76;-81;-71;-85;-57;-82;6
-83;-84;-76;-82;-70;-85;-58;-82;6
-87;-83;-77;-82;-70;-87;-58;-81;6
-87;-83;-77;-81;-70;-86;-58;-81;6
-87;-84;-76;-80;-71;-86;-58;-81;6
-87;-84;-76;-80;-70;-85;-58;-81;6
-87;-83;-76;-79;-71;-85;-58;-81;6
-86;-82;-76;-79;-71;-85;-57;-80;6
-86;-81;-77;-80;-71;-85;-54;-85;7
-86;-81;-77;-79;-69;-85;-54;-85;7
-86;-81;-77;-79;-69;-85;-54;-85;7
-86;-81;-77;-79;-69;-85;-54;-85;7
-86;-81;-78;-87;-69;-83;-54;-76;7
-86;-94;-79;-88;-67;-89;-54;-90;7
-86;-88;-79;-90;-67;-89;-55;-74;7
-86;-88;-78;-91;-65;-88;-55;-74;7
-86;-89;-78;-87;-64;-91;-55;-77;7
-86;-89;-78;-84;-64;-94;-54;-78;7
-86;-89;-78;-82;-64;-94;-53;-78;7
-86;-85;-78;-81;-64;-94;-52;-75;7
-86;-86;-78;-81;-64;-94;-52;-75;7
-86;-86;-77;-81;-64;-94;-52;-76;7
-86;-86;-77;-82;-64;-85;-52;-76;7
-86;-86;-77;-83;-64;-87;-52;-76;7
-86;-88;-78;-82;-63;-87;-52;-76;7
-86;-88;-79;-82;-63;-89;-52;-76;7
-86;-89;-80;-82;-63;-92;-53;-77;7
-86;-88;-80;-81;-63;-92;-53;-77;7
-86;-88;-82;-80;-63;-92;-53;-77;7
-86;-88;-81;-82;-63;-88;-53;-77;7
-86;-87;-79;-81;-65;-88;-53;-78;7
-86;-88;-78;-80;-65;-87;-54;-78;7
-86;-87;-78;-82;-65;-87;-54;-78;7
-86;-87;-76;-81;-65;-86;-54;-79;7
-86;-88;-75;-81;-65;-86;-55;-79;7
-86;-88;-75;-81;-65;-86;-55;-79;7
-86;-88;-75;-81;-65;-86;-55;-79;7
-86;-89;-75;-80;-64;-84;-55;-79;7
-86;-90;-76;-81;-64;-83;-56;-86;7
-86;-90;-76;-81;-64;-83;-56;-87;7
-86;-91;-76;-81;-64;-83;-56;-85;7
-86;-90;-76;-82;-64;-83;-56;-85;7
-86;-89;-77;-83;-64;-83;-56;-85;7
-86;-89;-77;-83;-64;-84;-56;-81;7
-86;-87;-77;-82;-65;-83;-56;-80;7
-86;-87;-78;-82;-65;-83;-55;-80;7
-86;-88;-78;-82;-64;-84;-55;-80;7
-86;-87;-78;-83;-64;-84;-55;-80;7
-86;-87;-78;-83;-64;-84;-55;-80;7
-86;-87;-78;-83;-64;-84;-55;-80;7
-86;-87;-78;-83;-65;-87;-55;-78;7
-86;-88;-79;-83;-65;-87;-54;-78;7
-86;-87;-78;-83;-65;-86;-54;-78;7
-86;-89;-78;-83;-65;-84;-54;-78;7
-86;-88;-79;-83;-64;-83;-55;-79;7
-86;-88;-79;-83;-64;-83;-55;-80;7
-86;-89;-79;-83;-64;-82;-56;-80;7
-86;-90;-78;-83;-64;-82;-56;-80;7
-86;-90;-79;-83;-64;-82;-56;-80;7
-86;-87;-80;-83;-63;-82;-57;-80;7
-86;-90;-80;-83;-63;-82;-57;-80;7
-86;-90;-80;-83;-63;-82;-57;-80;7
-86;-91;-79;-83;-63;-82;-57;-82;7
-86;-89;-79;-83;-62;-82;-58;-83;7
-86;-91;-79;-83;-63;-83;-58;-83;7
-86;-90;-78;-83;-63;-83;-58;-84;7
-86;-89;-79;-83;-63;-83;-58;-84;7
-86;-89;-79;-83;-63;-83;-57;-84;7
-86;-89;-79;-83;-63;-83;-58;-83;7
-86;-90;-79;-83;-63;-83;-57;-82;7
-86;-90;-80;-83;-63;-86;-58;-82;7
-86;-91;-80;-83;-63;-86;-58;-82;7
-86;-91;-80;-83;-63;-86;-58;-82;7
-86;-91;-80;-83;-63;-86;-58;-82;7
-86;-91;-80;-83;-63;-86;-58;-82;7
-86;-89;-79;-82;-64;-83;-56;-79;7
-86;-89;-80;-82;-64;-82;-55;-79;7
-86;-89;-80;-86;-64;-83;-55;-79;7
-86;-87;-80;-84;-64;-83;-55;-77;7
-86;-87;-79;-85;-63;-84;-55;-77;7
-86;-87;-79;-84;-63;-84;-54;-75;7
-86;-87;-80;-84;-63;-85;-53;-76;7
-86;-86;-80;-83;-63;-84;-53;-75;7
-86;-87;-79;-83;-62;-87;-53;-75;7
-86;-88;-80;-83;-62;-87;-53;-75;7
-86;-88;-80;-83;-62;-87;-53;-75;7
-86;-88;-80;-83;-62;-87;-53;-75;7
-86;-88;-80;-83;-62;-87;-53;-75;7
-86;-86;-79;-82;-62;-87;-53;-76;7
-86;-87;-79;-82;-63;-86;-53;-76;7
-86;-86;-78;-82;-63;-87;-53;-77;7
-86;-86;-78;-81;-64;-84;-54;-77;7
-86;-90;-77;-81;-64;-83;-54;-78;7
-86;-86;-77;-81;-64;-82;-54;-79;7
-86;-89;-77;-80;-64;-83;-55;-80;7
-86;-86;-77;-82;-64;-83;-55;-80;7
-86;-87;-77;-83;-63;-83;-55;-80;7
-86;-88;-79;-84;-63;-86;-55;-80;7
-86;-88;-79;-83;-63;-90;-54;-80;7
-86;-89;-79;-83;-63;-93;-54;-80;7
-86;-89;-80;-83;-63;-92;-55;-78;7
-86;-91;-81;-83;-63;-92;-55;-77;7
-86;-95;-81;-83;-63;-87;-55;-77;7
-86;-95;-81;-83;-63;-85;-54;-77;7
-86;-95;-81;-83;-63;-84;-54;-76;7
-86;-95;-80;-83;-63;-86;-54;-75;7
-86;-94;-80;-83;-63;-87;-54;-76;7
-86;-94;-79;-83;-63;-88;-55;-76;7
-86;-92;-78;-83;-64;-88;-55;-75;7
-86;-92;-78;-83;-64;-90;-55;-75;7
-86;-92;-78;-83;-64;-90;-55;-75;7
-85;-95;-78;-83;-64;-91;-56;-76;7
-84;-95;-78;-83;-64;-91;-56;-77;7
-86;-95;-78;-83;-64;-91;-56;-77;8
-86;-95;-77;-83;-64;-92;-57;-76;8
-85;-95;-77;-83;-63;-90;-57;-76;8
-85;-95;-77;-83;-65;-91;-57;-77;8
-84;-95;-78;-83;-65;-90;-57;-77;8
-85;-95;-77;-83;-65;-90;-56;-75;8
-84;-98;-78;-83;-65;-91;-56;-75;8
-87;-98;-76;-83;-65;-91;-56;-75;8
-87;-98;-76;-83;-68;-87;-56;-76;8
-87;-98;-76;-83;-68;-87;-56;-76;8
-87;-98;-76;-83;-68;-87;-56;-76;8
-83;-98;-77;-83;-68;-87;-56;-76;8
-85;-98;-80;-85;-68;-86;-54;-84;8
-88;-98;-85;-85;-68;-86;-54;-80;8
-91;-91;-88;-85;-66;-85;-54;-80;8
-86;-91;-88;-85;-66;-84;-54;-79;8
-86;-91;-88;-85;-66;-84;-53;-78;8
-85;-91;-92;-85;-67;-88;-53;-75;8
-85;-91;-90;-85;-65;-88;-53;-75;8
-85;-91;-91;-85;-65;-88;-54;-74;8
-86;-84;-88;-85;-65;-88;-54;-74;8
-86;-84;-88;-85;-67;-88;-54;-74;8
-86;-86;-88;-85;-66;-88;-54;-75;8
-85;-85;-90;-85;-66;-95;-54;-76;8
-86;-85;-90;-84;-66;-95;-53;-76;8
-87;-85;-90;-84;-65;-91;-53;-74;8
-86;-84;-88;-84;-65;-91;-53;-74;8
-86;-85;-88;-84;-65;-93;-54;-73;8
-87;-83;-88;-84;-65;-93;-54;-73;8
-87;-84;-89;-84;-64;-93;-54;-73;8
-87;-84;-90;-84;-64;-93;-54;-74;8
-86;-84;-91;-84;-64;-93;-54;-72;8
-85;-83;-91;-84;-64;-93;-54;-72;8
-85;-85;-92;-84;-64;-93;-54;-72;8
-85;-85;-92;-84;-64;-93;-54;-72;8
-85;-85;-92;-84;-64;-93;-54;-72;8
-86;-87;-91;-86;-64;-93;-54;-74;8
-88;-87;-91;-86;-65;-93;-54;-74;8
-86;-87;-93;-86;-65;-93;-54;-73;8
-87;-87;-93;-86;-65;-93;-54;-73;8
-86;-86;-93;-86;-65;-93;-54;-73;8
-85;-86;-93;-91;-66;-93;-54;-73;8
-84;-87;-93;-91;-64;-93;-54;-74;8
-86;-88;-93;-88;-64;-93;-53;-74;8
-85;-87;-93;-89;-64;-93;-53;-75;8
-86;-88;-93;-89;-65;-93;-53;-75;8
-86;-90;-93;-89;-64;-97;-52;-75;8
-86;-90;-93;-89;-64;-97;-52;-75;8
-86;-90;-93;-89;-64;-97;-52;-75;8
-85;-89;-93;-91;-65;-97;-54;-75;8
-87;-87;-93;-91;-65;-97;-54;-75;8
-86;-87;-95;-91;-65;-95;-54;-75;8
-86;-88;-95;-95;-65;-95;-54;-75;8
-87;-90;-95;-95;-66;-95;-53;-75;8
-86;-90;-95;-93;-67;-95;-53;-75;8
-86;-92;-96;-87;-67;-95;-53;-76;8
-88;-90;-96;-87;-67;-95;-53;-76;8
-89;-89;-89;-86;-66;-95;-53;-76;8
-93;-86;-88;-86;-66;-95;-54;-76;8
-93;-86;-87;-87;-65;-95;-54;-78;8
-91;-86;-86;-87;-65;-93;-53;-78;8
-89;-84;-85;-87;-65;-93;-53;-78;8
-90;-84;-86;-87;-65;-93;-53;-78;8
-89;-85;-86;-87;-65;-94;-54;-78;8
-90;-85;-87;-86;-64;-94;-54;-80;8
-90;-87;-86;-87;-64;-94;-54;-79;8
-93;-87;-87;-87;-64;-94;-54;-79;8
-88;-89;-88;-87;-65;-94;-54;-79;8
-89;-90;-88;-87;-65;-94;-54;-78;8
-89;-91;-88;-86;-65;-94;-54;-78;8
-86;-96;-86;-86;-65;-94;-54;-78;8
-86;-91;-87;-86;-66;-94;-54;-76;8
-87;-91;-97;-85;-66;-94;-54;-76;8
-87;-91;-97;-85;-66;-94;-54;-76;8
-88;-87;-89;-85;-66;-94;-54;-75;8
-90;-87;-93;-85;-66;-94;-55;-77;8
-92;-87;-98;-86;-67;-93;-55;-77;8
-90;-91;-91;-86;-64;-90;-54;-77;8
-86;-91;-88;-85;-66;-92;-54;-76;8
-83;-94;-87;-84;-66;-92;-52;-80;8
-84;-90;-88;-84;-65;-92;-52;-80;8
-86;-87;-91;-83;-64;-91;-53;-76;8
-85;-88;-95;-83;-66;-92;-52;-77;8
-85;-88;-95;-83;-65;-92;-53;-78;8
-86;-87;-97;-83;-65;-89;-53;-78;8
-86;-86;-97;-83;-65;-88;-53;-77;8
-86;-86;-97;-83;-65;-88;-53;-77;8
-86;-86;-97;-83;-65;-88;-53;-77;8
-86;-86;-97;-83;-65;-88;-53;-77;8
-90;-86;-97;-83;-65;-88;-53;-77;8
-88;-88;-91;-82;-66;-88;-53;-77;8
-88;-88;-87;-82;-65;-88;-53;-77;8
-84;-87;-85;-82;-64;-88;-54;-76;8
-86;-87;-90;-82;-64;-94;-54;-76;8
-85;-83;-89;-82;-65;-94;-53;-75;8
-87;-85;-87;-82;-65;-94;-54;-75;8
-87;-84;-90;-88;-66;-94;-54;-75;8
-86;-86;-92;-88;-66;-94;-55;-77;8
-88;-86;-88;-94;-65;-92;-56;-79;8
-90;-86;-85;-94;-67;-92;-55;-79;8
-90;-86;-85;-94;-66;-92;-55;-77;8
-91;-86;-84;-94;-66;-92;-55;-77;8
-91;-86;-84;-94;-66;-92;-55;-77;8
-92;-86;-85;-94;-66;-92;-55;-76;8
-88;-86;-85;-94;-66;-92;-55;-75;8
-88;-86;-84;-94;-65;-91;-55;-75;8
-89;-86;-84;-94;-65;-89;-56;-74;8
-89;-86;-83;-94;-65;-89;-55;-74;8
-88;-86;-83;-94;-65;-89;-55;-76;8
-89;-86;-82;-94;-64;-90;-55;-77;8
-89;-86;-83;-94;-64;-94;-55;-77;8
-89;-86;-84;-94;-63;-94;-55;-77;8
-89;-86;-84;-94;-63;-94;-55;-77;8
-89;-86;-84;-94;-63;-94;-55;-77;8
-89;-86;-84;-94;-63;-94;-55;-77;8
-90;-86;-85;-94;-63;-94;-54;-77;8
-93;-86;-85;-94;-63;-94;-54;-77;8
-93;-92;-83;-94;-64;-91;-55;-76;8
-92;-92;-84;-94;-64;-91;-55;-75;9
-92;-92;-83;-94;-65;-94;-54;-75;9
-91;-94;-82;-94;-65;-94;-54;-75;9
-89;-94;-82;-94;-65;-94;-54;-75;9
-92;-94;-87;-94;-65;-94;-54;-76;9
-90;-94;-94;-94;-68;-92;-54;-76;9
-90;-94;-94;-94;-68;-92;-54;-76;9
-90;-94;-94;-94;-68;-92;-54;-76;9
-90;-94;-94;-94;-68;-92;-54;-76;9
-82;-82;-81;-84;-69;-90;-57;-80;9
-89;-80;-82;-84;-69;-90;-54;-79;9
-89;-79;-82;-84;-68;-90;-55;-79;9
-89;-78;-80;-84;-68;-85;-55;-79;9
-94;-78;-80;-84;-70;-84;-58;-81;9
-96;-79;-81;-84;-67;-84;-60;-81;9
-96;-80;-80;-84;-67;-85;-60;-81;9
-96;-79;-81;-84;-66;-86;-59;-82;9
-94;-79;-80;-84;-66;-86;-59;-82;9
-94;-78;-80;-84;-67;-85;-59;-82;9
-93;-78;-80;-84;-67;-85;-59;-84;9
-92;-78;-81;-84;-68;-87;-59;-85;9
-92;-77;-81;-84;-67;-87;-59;-85;9
-92;-78;-80;-84;-67;-85;-60;-84;9
-91;-78;-80;-84;-67;-85;-60;-84;9
-91;-78;-81;-84;-67;-83;-60;-84;9
-91;-80;-81;-84;-67;-83;-60;-84;9
-97;-80;-82;-84;-67;-83;-61;-83;9
-97;-80;-82;-84;-66;-83;-60;-84;9
-97;-80;-83;-78;-67;-83;-60;-84;9
-97;-80;-83;-77;-67;-83;-60;-82;9
-97;-80;-83;-77;-67;-85;-60;-82;9
-97;-80;-83;-77;-67;-85;-60;-82;9
-97;-80;-83;-77;-67;-85;-60;-82;9
-97;-80;-83;-77;-67;-85;-60;-82;9
-97;-79;-83;-77;-67;-84;-60;-79;9
-97;-80;-83;-77;-67;-86;-60;-79;9
-97;-79;-83;-77;-67;-86;-58;-79;9
-97;-79;-83;-78;-67;-86;-60;-79;9
-97;-80;-83;-78;-68;-86;-60;-79;9
-97;-80;-82;-78;-68;-89;-60;-80;9
-97;-80;-81;-78;-67;-86;-60;-78;9
-97;-79;-81;-78;-67;-85;-59;-78;9
-97;-79;-80;-78;-67;-85;-59;-78;9
-97;-79;-80;-77;-69;-86;-59;-78;9
-97;-79;-80;-77;-69;-86;-59;-78;9
-97;-79;-80;-77;-69;-86;-59;-78;9
-97;-79;-79;-78;-68;-85;-60;-77;9
-97;-79;-80;-78;-68;-85;-59;-78;9
-97;-79;-79;-78;-68;-84;-59;-78;9
-97;-79;-80;-78;-68;-84;-60;-77;9
-97;-79;-81;-78;-68;-84;-58;-78;9
-97;-79;-81;-78;-68;-84;-60;-80;9
-97;-79;-80;-77;-67;-83;-60;-80;9
-97;-79;-80;-77;-67;-83;-60;-80;9
-97;-79;-81;-77;-67;-83;-60;-80;9
-97;-79;-81;-77;-66;-83;-60;-81;9
-97;-79;-81;-77;-65;-84;-60;-81;9
-97;-79;-82;-77;-65;-82;-59;-81;9
-97;-79;-80;-77;-67;-82;-60;-81;9
-97;-79;-82;-77;-67;-82;-61;-80;9
-97;-79;-81;-77;-67;-84;-60;-80;9
-97;-79;-83;-77;-68;-85;-60;-80;9
-97;-79;-81;-78;-67;-83;-60;-78;9
-97;-79;-81;-78;-67;-84;-61;-78;9
-97;-79;-81;-78;-66;-83;-61;-78;9
-97;-79;-81;-79;-67;-83;-61;-79;9
-97;-79;-81;-79;-67;-83;-61;-80;9
-97;-80;-81;-79;-67;-83;-60;-81;9
-97;-80;-80;-79;-67;-84;-60;-81;9
-97;-80;-80;-79;-67;-84;-60;-81;9
-97;-80;-80;-79;-67;-84;-60;-81;9
-97;-79;-80;-77;-68;-84;-60;-80;9
-97;-79;-79;-77;-68;-84;-60;-79;9
-97;-79;-79;-77;-68;-84;-59;-80;9
-97;-79;-80;-77;-68;-84;-59;-80;9
-97;-79;-81;-77;-67;-84;-59;-79;9
-97;-79;-80;-77;-68;-86;-59;-79;9
-97;-79;-80;-77;-67;-85;-58;-79;9
-97;-79;-80;-77;-68;-88;-58;-79;9
-97;-79;-80;-77;-67;-88;-58;-79;9
-97;-78;-80;-77;-67;-88;-59;-78;9
-97;-79;-80;-77;-67;-87;-59;-78;9
-97;-79;-80;-77;-67;-87;-59;-78;9
-97;-79;-80;-77;-67;-87;-59;-78;9
-97;-79;-80;-77;-68;-87;-59;-81;9
-91;-79;-80;-77;-67;-85;-60;-81;9
-91;-79;-80;-77;-67;-87;-60;-84;9
-91;-79;-80;-77;-67;-87;-60;-84;9
-88;-78;-80;-77;-67;-87;-59;-86;9
-88;-78;-80;-77;-67;-87;-59;-87;9
-89;-78;-80;-77;-67;-86;-59;-85;9
-90;-77;-80;-77;-67;-85;-60;-81;9
-90;-78;-80;-77;-67;-85;-60;-82;9
-90;-78;-80;-77;-67;-85;-59;-82;9
-90;-78;-80;-77;-66;-86;-59;-82;9
-92;-78;-80;-77;-67;-86;-60;-82;9
-92;-78;-80;-77;-67;-84;-60;-80;9
-92;-78;-80;-77;-66;-83;-60;-80;9
-92;-79;-80;-77;-66;-84;-60;-79;9
-93;-79;-80;-77;-66;-84;-60;-79;9
-93;-79;-82;-77;-67;-85;-59;-79;9
-92;-79;-82;-76;-66;-85;-61;-78;9
-93;-79;-82;-76;-66;-85;-61;-78;9
-93;-78;-82;-76;-66;-86;-60;-78;9
-91;-79;-82;-76;-66;-86;-60;-80;9
-92;-78;-81;-76;-66;-86;-60;-80;9
-90;-78;-82;-76;-67;-87;-60;-80;9
-90;-78;-82;-76;-67;-87;-60;-80;9
-90;-78;-82;-76;-67;-87;-60;-80;9
-90;-78;-82;-76;-67;-87;-60;-80;9
-90;-78;-82;-76;-66;-86;-60;-80;10
-93;-79;-82;-76;-66;-85;-60;-80;10
-92;-79;-82;-76;-66;-85;-61;-80;10
-92;-79;-81;-76;-66;-85;-61;-80;10
-91;-79;-81;-76;-66;-85;-61;-80;10
-92;-80;-81;-76;-67;-89;-60;-78;10
-91;-82;-83;-78;-69;-90;-58;-79;10
-91;-81;-84;-78;-69;-90;-59;-76;10
-87;-84;-86;-96;-68;-86;-59;-76;10
-86;-86;-86;-85;-68;-88;-59;-76;10
-86;-86;-86;-85;-68;-88;-59;-76;10
-86;-86;-86;-85;-68;-88;-59;-76;10
-86;-86;-86;-85;-68;-88;-59;-76;10
-82;-81;-86;-78;-68;-88;-59;-80;10
-82;-79;-85;-77;-72;-90;-59;-80;10
-83;-79;-85;-78;-67;-91;-62;-81;10
-84;-79;-92;-78;-66;-91;-62;-93;10
